Date,ASIAN.BK,CFRESH.BK,SSF.BK,TC.BK,TU.BK
2024-04-25,5.380533695220947,1.6399999856948853,6.3993988037109375,5.59394645690918,12.807004928588867
2024-04-26,5.4950127601623535,1.6699999570846558,6.483051300048828,5.77153205871582,12.719882011413574
2024-04-29,6.296369552612305,1.7799999713897705,6.483051300048828,6.17110013961792,12.807004928588867
2024-04-30,6.296369552612305,1.7799999713897705,6.483051300048828,6.17110013961792,12.807004928588867
2024-05-02,6.639807224273682,1.840000033378601,6.650355339050293,6.17110013961792,12.807004928588867
2024-05-03,6.410848140716553,1.809999942779541,6.755995273590088,6.621545314788818,12.981249809265137
2024-05-07,6.640089511871338,1.809999942779541,6.755995273590088,6.621545314788818,12.981249809265137
2024-05-08,6.481991767883301,1.7599999904632568,6.755995273590088,7.026946067810059,12.981249809265137
2024-05-09,6.6796135902404785,1.690000057220459,6.755995273590088,6.936856746673584,12.981249809265137
2024-05-10,7.5886735916137695,1.809999942779541,6.799865245819092,7.162079811096191,13.06837272644043
2024-05-13,7.746771812438965,1.8700000047683716,6.799865245819092,6.4864115715026855,13.2426176071167
2024-05-14,7.667721748352051,1.8300000429153442,6.799865245819092,6.4413676261901855,13.329739570617676
2024-05-15,7.667721748352051,1.809999942779541,6.799865245819092,6.4413676261901855,13.329739570617676
2024-05-16,7.667721748352051,1.809999942779541,6.799865245819092,6.4413676261901855,13.329739570617676
2024-05-17,7.667721748352051,1.899999976158142,6.975345134735107,6.4864115715026855,13.329739570617676
